dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1775924826,1,-79.571019,43.662522,0.000000,2.026879,29.148406,117.828469,1,0,144.303983
1775924830,1,-79.571445,43.663538,0.000000,2.697570,29.625697,118.000164,1,0,144.828538
1775924834,1,-79.571872,43.664569,0.000000,3.476302,29.392557,119.618755,1,0,145.988384
1775924838,1,-79.572278,43.665553,0.000000,3.526921,28.459221,114.130157,1,0,146.781695
1775924842,1,-79.572696,43.666569,0.000000,2.039251,29.915325,117.813063,1,0,147.595555
1775924846,1,-79.573099,43.667619,0.000000,2.357610,30.367091,121.107280,1,0,148.737569
1775924850,1,-79.573488,43.668711,0.000000,2.026128,31.850390,125.321419,1,0,150.384864
1775924854,1,-79.573909,43.669844,0.000000,2.959427,32.958176,130.385064,1,0,151.165320
1775924858,1,-79.574641,43.670914,0.000000,3.688753,33.696954,132.739091,1,0,152.098863
1775924861,1,-79.575337,43.671687,0.000000,2.753561,34.383824,102.605559,1,0,152.251552
1775924864,1,-79.576006,43.672447,0.000000,2.445447,33.121859,100.207534,1,0,151.683941
1775924868,1,-79.576825,43.673410,0.000000,3.758416,30.699452,125.742643,1,0,150.190062
1775924872,1,-79.577357,43.674402,0.000000,2.586130,29.059115,118.275939,1,0,149.224059
1775924876,1,-79.577542,43.675396,0.000000,2.894712,27.521568,111.445038,1,0,149.554155
1775924880,1,-79.577400,43.676356,0.000000,3.238041,26.534960,107.277139,1,0,150.126682
1775924884,1,-79.577045,43.677251,0.000000,2.211868,26.030648,103.481482,1,0,150.855853
1775924888,1,-79.576609,43.678168,0.000000,2.085427,27.099042,107.782482,1,0,151.777992
1775924892,1,-79.576177,43.679074,0.000000,2.781421,26.075155,106.521977,1,0,152.553483
1775924897,1,-79.575707,43.680043,0.000000,3.356281,19.845749,114.140700,1,0,153.911760
1775924904,1,-79.575290,43.681006,0.000000,3.867745,13.794701,112.157422,1,0,154.582896
1775924919,1,-79.574833,43.681883,0.000000,5.718904,10.048113,104.178404,1,0,155.064113
1775924929,1,-79.574358,43.682790,0.000000,2.093226,10.157178,107.809774,1,0,155.693843
1775924938,1,-79.573855,43.683681,0.000000,2.026642,12.365804,106.984111,1,0,156.627008
1775924946,1,-79.573404,43.684538,0.000000,2.945454,11.177763,101.928231,1,0,157.370207
1775924954,1,-79.572961,43.685383,0.000000,3.038745,10.395655,100.452615,1,0,157.850691
1775924965,1,-79.572439,43.686267,0.000000,2.210511,9.793959,106.858972,1,0,158.034009
1775924973,1,-79.571941,43.687196,0.000000,2.630644,15.821217,110.755850,1,0,158.639967
1775924980,1,-79.571450,43.688037,0.000000,2.022388,13.756839,101.483826,1,0,160.758376
1775924987,1,-79.570936,43.688923,0.000000,2.058883,15.197632,106.811367,1,0,162.475944
1775924994,1,-79.570422,43.689804,0.000000,2.105013,14.761721,106.298053,1,0,164.550504
1775925001,1,-79.569926,43.690661,0.000000,2.447159,14.474429,103.277102,1,0,166.087429
1775925009,1,-79.569426,43.691508,0.000000,2.057205,10.198727,102.380165,1,0,166.434176
1775925022,1,-79.568815,43.692360,0.000000,2.102589,9.406152,106.715592,1,0,166.414689
1775925031,1,-79.568145,43.693189,0.000000,2.445167,13.031173,106.781138,1,0,165.025194
1775925039,1,-79.567412,43.694021,0.000000,5.148304,13.960672,109.719149,1,0,162.633913
1775925047,1,-79.566660,43.694855,0.000000,10.068098,13.884840,110.737651,1,0,160.083035
1775925056,1,-79.565911,43.695637,0.000000,5.917369,9.849097,105.808590,1,0,157.923096
1775925066,1,-79.565198,43.696424,0.000000,2.465049,12.322476,104.643365,1,0,156.318223
1775925073,1,-79.564472,43.697231,0.000000,2.771590,16.868145,107.076491,1,0,155.231574
1775925079,1,-79.563707,43.698033,0.000000,2.609719,19.049612,108.369626,1,0,154.537107
1775925085,1,-79.563017,43.698800,0.000000,2.228179,14.389389,101.768425,1,0,153.768583
1775925096,1,-79.562303,43.699596,0.000000,2.545119,11.008164,105.524301,1,0,153.364836
1775925104,1,-79.561567,43.700399,0.000000,2.844473,15.199339,107.148875,1,0,153.523699
1775925110,1,-79.560872,43.701175,0.000000,3.090111,18.196984,102.823603,1,0,154.690181
1775925116,1,-79.560100,43.702001,0.000000,2.049584,18.822137,110.885339,1,0,156.454480
1775925122,1,-79.559296,43.702814,0.000000,2.660483,17.766620,111.176581,1,0,158.273461
1775925128,1,-79.558484,43.703589,0.000000,2.470536,17.535088,108.163217,1,0,158.951432
1775925134,1,-79.557728,43.704328,0.000000,2.080535,17.229083,102.253805,1,0,158.814478
1775925140,1,-79.556910,43.705122,0.000000,2.001414,18.683847,110.140181,1,0,160.185695
1775925146,1,-79.556099,43.705911,0.000000,2.271326,17.339907,109.357458,1,0,160.690385
1775925152,1,-79.555330,43.706662,0.000000,2.292403,17.464803,103.945719,1,0,159.987002
1775925158,1,-79.554549,43.707428,0.000000,2.047406,17.847593,105.860582,1,0,156.616319
1775925165,1,-79.553689,43.708220,0.000000,3.184702,14.104425,112.021296,1,0,152.650345
1775925172,1,-79.552695,43.708842,0.000000,2.196795,16.227074,105.807588,1,0,149.519985
1775925178,1,-79.551601,43.709290,0.000000,2.209843,17.226557,101.258740,1,0,148.147818
1775925184,1,-79.550439,43.709611,0.000000,2.350895,16.193977,100.221345,1,0,148.433473
1775925191,1,-79.549159,43.709914,0.000000,2.482790,15.367542,108.525326,1,0,148.523838
1775925198,1,-79.547861,43.710224,0.000000,2.620954,16.491988,110.146251,1,0,148.288882
1775925204,1,-79.546619,43.710545,0.000000,2.515599,17.932457,106.272191,1,0,147.072575
1775925214,1,-79.545432,43.710836,0.000000,2.376282,4.774453,100.990972,1,0,145.068821
1775925227,1,-79.544167,43.711130,0.000000,2.741201,10.063642,107.067184,1,0,141.601302
1775925240,1,-79.542935,43.711428,0.000000,2.584921,11.020069,104.676937,1,0,137.483765
1775925248,1,-79.541628,43.711732,0.000000,2.338683,15.243178,110.621120,1,0,132.927596
1775925255,1,-79.540389,43.712033,0.000000,2.565066,14.422201,105.309238,1,0,128.095124
1775925263,1,-79.539114,43.712332,0.000000,2.032348,12.779397,107.995766,1,0,124.959248
1775925271,1,-79.537906,43.712619,0.000000,2.084808,14.069637,102.448302,1,0,125.274579
1775925280,1,-79.536692,43.712913,0.000000,2.251499,10.814603,103.151632,1,0,126.616231
1775925291,1,-79.535443,43.713209,0.000000,3.405793,10.001797,105.899895,1,0,129.711740
1775925301,1,-79.534262,43.713507,0.000000,2.524380,11.866208,100.777624,1,0,132.752442
1775925308,1,-79.532980,43.713823,0.000000,2.255857,15.560363,109.125846,1,0,136.989525
1775925317,1,-79.531768,43.714096,0.000000,2.445629,9.099454,102.282896,1,0,140.644982
1775925327,1,-79.530441,43.714378,0.000000,2.241577,12.950903,111.445467,1,0,142.533578
1775925335,1,-79.529131,43.714662,0.000000,2.266694,12.773612,110.194725,1,0,142.394385
1775925342,1,-79.527908,43.714924,0.000000,2.057032,16.607799,102.777104,1,0,140.292534
1775925348,1,-79.526526,43.715126,0.000000,9.567747,20.768893,113.621693,1,0,136.607329
1775925353,1,-79.525227,43.715445,0.000000,2.714472,22.654749,110.530451,1,0,135.486622
1775925358,1,-79.523795,43.715631,0.000000,2.361555,23.980914,117.248330,1,0,134.965811
1775925363,1,-79.522275,43.715818,0.000000,2.138705,24.929778,124.254475,1,0,132.414932
1775925368,1,-79.520854,43.715996,0.000000,2.251808,22.569681,116.221124,1,0,128.635834
1775925373,1,-79.519520,43.716160,0.000000,2.988492,21.409473,109.047369,1,0,126.198919
1775925378,1,-79.518270,43.716307,0.000000,2.154010,19.852989,102.059520,1,0,126.045677
1775925384,1,-79.516804,43.716474,0.000000,3.068970,19.981439,119.600820,1,0,125.648307
1775925390,1,-79.515463,43.716624,0.000000,2.156266,14.745448,109.355756,1,0,124.842405
1775925398,1,-79.514127,43.716772,0.000000,2.277474,13.774399,108.914686,1,0,126.429827
1775925405,1,-79.512806,43.716916,0.000000,2.344887,14.738531,107.652943,1,0,127.360150
1775925413,1,-79.511507,43.717057,0.000000,2.355971,9.752768,105.850187,1,0,128.765987
1775925426,1,-79.510162,43.717198,0.000000,2.489413,11.065019,109.517821,1,0,129.391922
1775925439,1,-79.507640,43.717435,0.000000,2.524838,16.247755,204.942950,1,0,130.795966
1775925452,1,-79.506329,43.717526,0.000000,2.596744,10.258675,106.134241,1,0,131.890813
1775925460,1,-79.505079,43.717523,0.000000,3.007980,13.034501,100.736199,1,0,132.451502
1775925468,1,-79.503815,43.717536,0.000000,2.007921,13.038276,101.874133,1,0,132.639318
1775925477,1,-79.502510,43.717670,0.000000,2.572643,12.684904,106.216693,1,0,133.758185
1775925486,1,-79.501341,43.718040,0.000000,4.137155,10.910113,102.787219,1,0,136.325945
1775925497,1,-79.500106,43.718391,0.000000,2.762927,7.476464,106.895054,1,0,140.376454
1775925511,1,-79.498870,43.718684,0.000000,2.472126,7.054313,104.792610,1,0,142.038422
1775925524,1,-79.497585,43.718944,0.000000,2.067471,9.395579,107.510323,1,0,142.829910
1775925536,1,-79.496343,43.719170,0.000000,2.155563,10.160524,103.192926,1,0,145.395619
1775925543,1,-79.495122,43.719405,0.000000,2.263375,16.796378,101.804182,1,0,147.583013
1775925550,1,-79.493854,43.719631,0.000000,2.138379,14.645450,105.226563,1,0,149.957438
1775925557,1,-79.492491,43.719876,0.000000,2.187943,16.556500,113.165346,1,0,152.394264
1775925563,1,-79.491228,43.720133,0.000000,2.158331,18.507978,105.713309,1,0,154.771073
1775925569,1,-79.489895,43.720442,0.000000,2.150011,18.553945,112.777880,1,0,157.146914
1775925575,1,-79.488661,43.720738,0.000000,2.317591,16.376598,104.743889,1,0,160.269950
1775925582,1,-79.487421,43.721045,0.000000,2.579748,14.665468,105.591593,1,0,163.092191
1775925589,1,-79.486171,43.721350,0.000000,2.040483,15.738108,106.283574,1,0,165.658998
1775925596,1,-79.484834,43.721680,0.000000,2.088368,18.314269,113.815280,1,0,168.132244
1775925602,1,-79.483568,43.721991,0.000000,2.881979,16.807474,107.718567,1,0,170.331772
1775925608,1,-79.482382,43.722278,0.000000,2.619893,16.346500,100.749631,1,0,172.267831
1775925615,1,-79.481184,43.722574,0.000000,2.579210,13.305159,101.985464,1,0,174.542865
1775925624,1,-79.479920,43.722884,0.000000,2.413977,12.758791,107.521671,1,0,176.600246
1775925633,1,-79.478662,43.723195,0.000000,2.186154,10.104079,107.099603,1,0,178.607042
1775925644,1,-79.477443,43.723488,0.000000,2.525588,10.295068,103.483470,1,0,181.085055
1775925653,1,-79.476154,43.723799,0.000000,2.485800,13.762887,109.467096,1,0,184.095092
1775925661,1,-79.474884,43.724110,0.000000,2.273877,13.122670,108.015455,1,0,187.004838
1775925669,1,-79.473541,43.724432,0.000000,2.138884,15.276972,113.982139,1,0,189.120341
1775925677,1,-79.472320,43.724739,0.000000,2.231631,10.159418,104.135729,1,0,189.410797
1775925688,1,-79.471112,43.725053,0.000000,2.003272,9.869772,103.406335,1,0,187.956785
1775925701,1,-79.469860,43.725341,0.000000,2.067738,8.292066,105.841790,1,0,186.208706
1775925711,1,-79.468597,43.725617,0.000000,2.016874,11.518109,106.294719,1,0,185.542746
1775925720,1,-79.467315,43.725891,0.000000,2.000137,8.639121,107.698541,1,0,185.075005
1775925732,1,-79.466273,43.726111,0.000000,2.088314,7.456198,87.452076,1,0,185.161789
1775925743,1,-79.464845,43.726418,0.000000,2.012098,12.275436,120.020301,1,0,186.374001
1775925752,1,-79.463633,43.726677,0.000000,2.003405,10.356627,101.816767,1,0,187.503858
1775925761,1,-79.462418,43.726935,0.000000,2.295205,14.251234,102.017422,1,0,188.913300
1775925767,1,-79.461165,43.727180,0.000000,2.808467,18.936563,104.574442,1,0,190.412572
1775925772,1,-79.459926,43.727432,0.000000,2.009489,21.540155,103.684674,1,0,191.805593
1775925777,1,-79.458692,43.727694,0.000000,2.232071,20.460985,103.603545,1,0,193.259691
1775925782,1,-79.457482,43.727943,0.000000,2.002014,20.168078,101.345308,1,0,193.528974
1775925788,1,-79.456065,43.728231,0.000000,2.047526,19.428534,118.574378,1,0,191.267579
1775925794,1,-79.454673,43.728532,0.000000,2.000081,19.712090,117.040489,1,0,187.937822
1775925799,1,-79.453456,43.728792,0.000000,2.000000,20.943144,102.226564,1,0,185.499159
1775925803,1,-79.452139,43.729072,0.000000,2.000000,22.908252,110.583674,1,0,183.414179
1775925808,1,-79.450727,43.729370,0.000000,2.000370,23.928860,118.491993,1,0,182.717096
1775925813,1,-79.449276,43.729674,0.000000,2.041240,24.578427,121.695743,1,0,181.870456
1775925817,1,-79.448081,43.729921,0.000000,2.011110,25.102229,100.121813,1,0,181.994985
1775925821,1,-79.446847,43.730097,0.000000,2.000121,25.416806,101.334257,1,0,182.696091
1775925825,1,-79.445601,43.730252,0.000000,2.000001,25.492509,101.862814,1,0,183.889836
1775925830,1,-79.444070,43.730439,0.000000,2.005322,25.028194,125.097805,1,0,184.142650
1775925834,1,-79.443064,43.731040,0.000000,44.662246,25.250768,105.022186,1,0,184.970796
1775925838,1,-79.441910,43.731401,0.000000,40.089542,26.018028,101.266026,1,0,185.833139
1775925842,1,-79.440633,43.731637,0.000000,2.023475,27.040907,106.182947,1,0,185.477065
1775925846,1,-79.439590,43.732309,0.000000,2.000125,28.320962,112.417455,1,0,184.638824
1775925850,1,-79.438508,43.732981,0.000000,2.040660,28.830998,114.779757,1,0,183.959081
1775925854,1,-79.437386,43.733652,0.000000,2.039648,29.652278,117.175389,1,0,183.521990
1775925858,1,-79.436222,43.734335,0.000000,2.042576,30.231379,120.639504,1,0,183.293076
1775925862,1,-79.435076,43.735010,0.000000,2.494772,29.545978,118.953229,1,0,185.664235
1775925866,1,-79.433956,43.735667,0.000000,2.355939,28.873081,116.066582,1,0,188.073399
1775925870,1,-79.432834,43.736324,0.000000,2.008135,29.264760,116.191924,1,0,188.183416
1775925874,1,-79.431698,43.736993,0.000000,2.000019,29.316157,117.907612,1,0,188.556475
1775925878,1,-79.430610,43.737634,0.000000,2.000000,27.915733,112.944346,1,0,187.939782
1775925882,1,-79.429526,43.738245,0.000000,2.232404,27.369764,110.617943,1,0,186.693984
1775925886,1,-79.428503,43.738833,0.000000,2.001857,26.082441,105.167748,1,0,183.743337
1775925891,1,-79.427326,43.739527,0.000000,2.306960,23.343897,122.215698,1,0,181.176264
1775925896,1,-79.426235,43.740184,0.000000,2.029237,22.515820,114.252851,1,0,180.123680
1775925901,1,-79.425147,43.740817,0.000000,2.000277,22.767519,112.379132,1,0,179.359207
1775925906,1,-79.424012,43.741523,0.000000,2.000001,25.339619,120.473525,1,0,178.417601
1775925910,1,-79.423000,43.742170,0.000000,2.016105,27.691445,108.694561,1,0,177.413298
1775925914,1,-79.421991,43.742817,0.000000,2.086743,26.786004,108.513389,1,0,176.330385
1775925918,1,-79.420953,43.743485,0.000000,2.144107,28.186548,111.809352,1,0,175.490442
1775925922,1,-79.419929,43.744158,0.000000,2.185457,27.413914,111.340716,1,0,174.912406
1775925926,1,-79.418918,43.744811,0.000000,2.002579,27.524737,109.070428,1,0,173.712743
1775925930,1,-79.417904,43.745508,0.000000,2.054943,28.436711,112.557076,1,0,173.083275
1775925934,1,-79.416993,43.746299,0.000000,2.036833,28.432796,114.496093,1,0,171.850195
1775925938,1,-79.416236,43.747125,0.000000,3.435449,26.545192,110.187596,1,0,170.334737
1775925942,1,-79.415564,43.747890,0.000000,2.552205,24.409232,100.772137,1,0,168.806403
1775925947,1,-79.414716,43.748806,0.000000,2.689214,24.932204,122.574491,1,0,166.612831
1775925951,1,-79.413858,43.749487,0.000000,2.078350,25.815194,102.479279,1,0,166.175272
1775925955,1,-79.412893,43.750128,0.000000,2.226222,26.702649,105.421921,1,0,166.684806
1775925959,1,-79.411868,43.750765,0.000000,2.149247,27.196652,108.744085,1,0,169.409264
1775925963,1,-79.410839,43.751378,0.000000,2.408929,26.647836,107.276361,1,0,169.890003
1775925968,1,-79.409663,43.752011,0.000000,2.047721,21.551920,117.977426,1,0,170.002566
1775925977,1,-79.408423,43.751844,0.000000,2.608589,14.326615,101.584340,1,0,167.504237
1775925983,1,-79.408412,43.750802,0.000000,3.152358,21.435921,115.780239,1,0,160.464817
1775925988,1,-79.408227,43.749839,0.000000,2.092087,20.160999,108.031594,1,0,154.872292
1775925994,1,-79.407934,43.748851,0.000000,2.000429,17.451532,112.284732,1,0,150.393810
1775926000,1,-79.407712,43.747931,0.000000,2.000002,17.656368,103.773247,1,0,145.336930
1775926006,1,-79.407470,43.746968,0.000000,2.000000,18.079497,108.759686,1,0,141.524061
1775926012,1,-79.407252,43.746060,0.000000,2.009073,15.406653,102.404274,1,0,139.370648
1775926019,1,-79.407011,43.745124,0.000000,2.232092,16.308507,105.794734,1,0,133.559711
1775926025,1,-79.406800,43.744210,0.000000,2.600317,16.615667,102.966446,1,0,132.567786
1775926033,1,-79.406619,43.743376,0.000000,2.333292,12.809676,93.805361,1,0,132.781820
1775926040,1,-79.406420,43.742338,0.000000,2.707413,15.692582,116.440375,1,0,131.638052
1775926047,1,-79.406222,43.741394,0.000000,2.208183,14.499574,106.093101,1,0,130.164137
1775926084,1,-79.406016,43.740477,0.000000,3.139297,9.573328,103.229881,1,0,135.530065
1775926093,1,-79.405799,43.739537,0.000000,3.376333,12.523246,105.895692,1,0,139.180586
